block_off	str_off	speaker	text	english	status
0x62a3c	0x4b9		さんの奥さんはとっても夫想いの方ですわ。\nま、結婚してまだ年が浅いから当然かしらね。	's wife dearly cares for her husband.\nWell, they wed not long ago, so\nof course she would.	
0x62a3c	0x4f2		アレーナ\nうちの子は、いつも堀のそばで遊んでいますわ。\n騎士のショー	Arena\nMy child always plays by the moat.\pKnight Show	
0x62a3c	0x51c		さんにはお世話になりっぱなしで・・・。	 has been so very kind to us...	
0x62a3c	0x535		アレーナ\nこの国の王子様は、とても人気があるんですよ。\nドラゴン　ライダーとしても、とても優秀なんだそうで、あの方がおられるから王様もさぞや安心でしょうね。	Arena\nThe prince of this land is very\npopular, you know.\nHe's a fine Dragon Rider too, so\nwith him near, the king rests easy.	
0x62a3c	0x58e		アレーナ\nルーシーの父はマーズ砦の守備隊にいるんです。\nなかなか家に帰って来れないんで、ルーシーはすぐショー	Arena\nLucy's father is in the Mars Fort\ngarrison.\nHe can hardly come home, so Lucy\nquickly takes to Show	
0x62a3c	0x5cd		さんにあまえるんです。	 and clings to him.	
0x62a3c	0x5df		アレーナ\nアーヴィングさんも大変ね。\n早くカナールの採掘場が再開されればいいのだけれど。	Arena\nMister Irving has it rough too.\nI hope Canal Mine reopens soon.	
0x62a3c	0x61d		アレーナ\n採掘場で御活躍だった方々ね。\nえ？なんで知ってるのかって？\n噂話ってそ〜いうものよ。\nそれに、私こ〜見えても情報通って有名なんだから。	Arena\nYou're the ones who shone at the\nmine. Eh? How do I know? That's\nwhat rumors are for. I'm famously\nwell informed, you see.	
0x62a3c	0x684		アレーナ\n魔法屋のストネールさんは努力家で有名なのよ。\n結構若いのに自分のお店まで持って、\nここだけの話しだけど、お城のマーシー様にも負けない位すごい術を使えるんですって！\nほんと若いのにすごいわねぇ。	Arena\nStonel of the Magic Shop is famed\nfor his hard work.\nSo young, yet he owns his own shop,\nand between us, they say his spells\nrival even Lady Marcy at the castle!\nTruly amazing for one so young.	
0x62a3c	0x70d		アレーナ\nこらッ、ルーシー！！\nショー	Arena\nHey, Lucy!!\nShow	
0x62a3c	0x727		さんに迷惑かけちゃだめだってあんなに言ってあるでしょ。	, I told you so many times not to\nbe a bother to him.	
0x62a3c	0x746		ルーシー\nママは怒るけど、ショー	Lucy\nMama gets cross, but Show	
0x62a3c	0x75a		様優しいんだもん！	 is so kind to me!	
0x62a3c	0x766		シャルト神官\nこの街は平和そのものです。\nしかし、この平和も、多くの戦いと血の元に成り立っているという事を忘れてはなりません。	Priest Shart\nThis town is peace itself.\nBut never forget this peace stands\nupon much battle and bloodshed.	
0x62a3c	0x7bf	ファーニス	神官さん、お休みかなぁ？	Think the priest is resting?	
0x63058	0x10		テュナ\nうちの人は昔は旅商人だったから、旅の人の話を聞くのをとても楽しみにしているのよ。	Tyuna\nMy husband was a traveling merchant\nlong ago, so he loves hearing\ntales from travelers.	
0x63058	0x55		テュナ\nこの前はとてもかわいい旅の方がいらしてね、\nお兄さんの様な方と御一緒に家に泊まっていただいたのよ。	Tyuna\nA lovely traveler came by recently.\n\pWe let her stay here with someone\nrather like you, Bro.	
0x63058	0x9a		テュナ\nあら、いつぞやの冒険者の方々ね、\nその人数では家でお世話できないけどゆっくりしていらして。	Tyuna\nOh, the adventurers from before.\n\pWe cannot house this many,\nbut please make yourselves at home.	
0x63058	0xde		テュナ\nいらっしゃい。\nファルさんはまた旅にでられました。\nこんどのお客さんはグレースさんっていう旅の戦士の方ですわ。	Tyuna\nWelcome.\n\pFal has set off traveling again.\n\pOur guest now is a wandering\nwarrior named Grace.	
0x63058	0x128		ラダル\nいらっしゃい。\n彼は、ファルといって旅人なんだそうだ。若いのにいろんな話を知っているんだよ。	Radal\nWelcome.\n\pHe is a traveler called Fal.\nSo young, yet he knows\nso many tales.	
0x63058	0x16b		ラダル\nふむ　ふむ　ふむ。\nそこで、君がその亡者の群に切り込んだんだな。	Radal\nHmm. Hmm. Hmm.\n\pAnd that is when you cut into\nthat horde of the dead, eh?	
0x63058	0x19c		ラダル\nそれで？　それで？\n君の相棒は助かったのかね？	Radal\nAnd then? And then?\n\pDid your partner make it out\nalive?	
0x63058	0x1c2		ラダル\nなんと！\nシルバーホーンならば、わしも行ったことがあるぞ。\nあそこの紫水晶の指輪はいい商品だったんじゃ。	Radal\nMy word!\n\pSilverhorn, you say? I have\nbeen there myself.\n\pTheir Amethyst Rings were\nfine wares indeed.	
0x63058	0x1fb		ラダル\nそぉか。そんなことがあったのか。	Radal\nI see. So that is what\nhappened.	
0x63058	0x218		ラダル\nんんっ？\nたしかセルーシュの教会といえばあのころは・・・。	Radal\nHmm?\n\pThe Serush church, now that\nI think on it, back then...	
0x63058	0x240		ラダル\nどうだね、パール君。急ぐ旅でもないんなら、この家にゆっくりしていかないかね？	Radal\nHow about it, Pearl? If your\njourney is not pressing,\n\pwhy not rest here a while\nin this house?	
0x63058	0x273		ラダル\nパール君、こんな話はしってるかね？\n昔、ここの王様がまだ冒険者だった頃、この地のアークデーモンが・・・。	Radal\nPearl, have you heard this one?\n\pLong ago, when our king was\nstill an adventurer, the\nArchdemon of this land...	
0x63058	0x2c2		ファル\n次はどんな話をお聞かせしましょうか？\n各地の伝承を調べれば面白い話は自然と見つかるものです。	Fal\nWhat tale shall I tell you next?\n\pStudy the lore of each region\nand fine stories find you\nof their own accord.	
0x63058	0x306		ファル\nこの国のドラゴン　ライダー隊は確かに優秀です。\nしかし、魔法文化の遅れはセルーシュ、ライランドと比べてみるといかんともし難いですね。	Fal\nThis land's Dragon Rider corps\nis skilled, that is certain.\n\pBut next to Serush and Ryland,\nits backward magic culture\nis hard to overlook.	
0x63058	0x34f		ファル\nセルーシュとジーク。\n似ていないようですが今のこの２つの国には意外に知られざる共通点があるのです。おわかりになりますか？	Fal\nSerush and Zeke.\n\pThey seem unalike, yet these\ntwo nations share a hidden\ncommon thread.\n\pCan you see it?	
0x63058	0x399		ファル\n遥かに西の大賢者、カーズという方の元には今もなお弟子の志願者が絶えないそうです。	Fal\nFar to the west dwells a great\nsage named Karz, and his\nwould-be pupils never cease.	
0x63058	0x3e1		ファル\n赤や青、緑や白と同じく黒もまた数ある色の一つに過ぎないのです。	Fal\nRed and blue, green and white,\nand black as well... black is\nbut one color among many.	
0x63058	0x410		ファル\n砂の海というところにはまだまだ謎が多く残されています。\n興味深い地域ですが、残された伝承もまた少ないのです。	Fal\nThe place called the Sand Sea\nstill holds many mysteries.\n\pA fascinating region, yet the\nlore left of it is scarce.	
0x63058	0x460		ファル\nクーレイアという名の国を御存知ですか？\nすでに滅んだおとぎの国の名前ですよ。	Fal\nDo you know of a land named\nKuleia?\n\pIt is the name of a fairy-tale\nkingdom long since fallen.	
0x63058	0x495		ファル\nフローディーテの森の名を知る者は数少ない。\nその名の由来を知る者などいないでしょうね。	Fal\nFew know the name of Frodite\nForest.\n\pAnd none, I think, know the\norigin of that name.	
0x63058	0x4cc		ファル\n世界の各地に残る遺跡には当然ながら、\nそれぞれに存在した意味があります。\n今や数百年以上、人目につくことなく眠り続ける遺跡にこそ私の探し求める古い伝承の数々が遺跡と共に眠っているのでしょう。	Fal\nThe ruins scattered across the\nworld each had a meaning to\ntheir being.\n\pIn ruins that have slept\nunseen for centuries lie the\nold tales I seek, sleeping\nalongside them.	
0x63058	0x562		グレース\nここの王様も昔は冒険者だったらしいな。俺の昔の仲間は今頃どうしてんだろぉなぁ。もぉ二度と会うこともねえだろぉなぁ。	Grace\nThey say this king was once an\nadventurer too.\n\pI wonder how my old comrades\nare faring now. Doubt I will\never see them again.	
0x63058	0x5b6		グレース\n俺も昔は貴方達みたいにパーティーを組んでいた頃があったよ。\n今じゃあ５人全員、自分の道を探す旅の途中さ。	Grace\nI once had a party, just like\nyou folks.\n\pNow all five of us wander,\neach seeking our own path.	
0x63058	0x606		グレース\n俺は強い剣を探しているんだ。\nもう随分いろんな大陸や国を旅してきたよ。	Grace\nI am hunting for a strong blade.\n\pI have traveled many a land\nand nation by now.	
0x63058	0x644		グレース\n旅の始まりなんてわからないものさ。\n邪教の教典が俺の全てを狂わせたんだ。\nそして、それが俺の旅の本当の始まりだったんだ。	Grace\nThere is no telling how a\njourney begins.\n\pA heretic scripture warped\neverything I was.\n\pAnd that was the true start\nof my travels.	
0x63058	0x698		グレース\n貴方も仲間は大切にしなよ。	Grace\nYou cherish your comrades too,\nyou hear?	
0x63058	0x6be		パール\n僕は冒険者には向かないのかもしれないなぁ。	Pearl\nMaybe I am just not cut out\nto be an adventurer.	
0x63058	0x6df		パール\n私はセルーシュ近辺の冒険者です。\nセルーシュは当分落ち着かないのでこっちへ逃れてきました。	Pearl\nI am an adventurer from near\nSerush.\n\pSerush will not settle down\nfor a while, so I fled out\nthis way.	
0x63058	0x719		パール\n僕なんかじゃ、とてもあの辺りでは冒険は続けられそうにありません。	Pearl\nSomeone like me could never\nkeep adventuring in those\nparts.	
0x63058	0x74f		パール\nよかったらこれ使ってください。\n僕にはすこし合わないみたいなんです。	Pearl\nPlease take this, if you like.\n\pIt does not quite suit me\nanyway.	
0x63058	0x787		フィールドブーツをもらった。	received Field Boots.	
0x63058	0x795		パール\nお役に立てれば幸いですよ。	Pearl\nI would be glad if it serves\nyou well.	
0x63058	0x7ac		パール\n僕、冒険者稼業やめることにしました。\nこの先のことはゆっくり考えます。	Pearl\nI have decided to quit the\nadventuring trade.\n\pI will take my time deciding\nwhat comes next.	
0x636b9	0x31	ウォーリック	誰か来てくれ。\n怪我人がいるんだ。	Someone come quick.\nThere's a wounded girl here.	
0x636b9	0xb6		ベイグ王\nこの子が運び込まれてもう３日目。\nマーシーの魔法治療で身体は完治しているはずだが、今だに意識が戻らんとは・・・。	King Veig\nIt's been three days since\nshe was brought in.\nMarcy's magic should have\nfully healed her body...\n\pYet she still hasn't woken.	
0x636b9	0x122	ファーニス	・・・心配だね。\n私が、エルフ族に伝わる目覚しの秘術を使ってみようか？	...I'm worried.\nShould I try the elven\nart of awakening?	
0x636b9	0x164		ベイグ王\nそんな技があるのか！？\n試してみる価値はありそうだ。	King Veig\nThere's such a technique!?\nIt seems worth a try.	
0x636b9	0x197	ファーニス	じゃあ、やってみるね。\n・・・・・・・・ええいっ！！	Okay, here I go.\n.....Hyaah!!	
0x636b9	0x1de		ベイグ王\n・・・・・何をやっておるのだ？	King Veig\n.....What are you doing?	
0x636b9	0x211	ファーニス	あのね。\nこうやって鼻をつまむと、苦しくて目を覚ますんだよ。	You see.\nPinch her nose like this,\nand the choking wakes\nher up.	
0x636b9	0x246		ベイグ王\n間違って死んだらどうする。\n早くはなしなさいッ。	King Veig\nWhat if you kill her\nby mistake.\nLet go at once!	
0x636b9	0x291	女の子	・・・ううッ。	Girl\n...Uhh.	
0x636b9	0x2b4		ベイグ王\nおおッ、気が付いた。	King Veig\nOh! She's awake.	
